county_fips,Time,naics2c,county_export_usd,emp_share,EMP_num,total_emp,tariff_rate_mean,tariff_rate_median,tariff_rate_p90,n_tariff_lines,matched_emp,matched_tariff,matched_all,exposure_component_mean,exposure_component_p90
48439,2025 through June,31-33,36464692574,0.1027837817313828,90685,882289,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,863683932.0491594,1311792650.849797
48439,2025 through June,91,71541688,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48439,2025 through June,93,94803566,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48439,2025 through June,99,342191578,1.1220813134925178e-4,99,882289,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48479,2023,11,23029372668,7.191312894024019e-5,6,83434,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,428698.86488268623,662445.698434691
48479,2023,21,17816993520,0.01121844811467747,936,83434,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,40899157.62903248,54966729.77500779
48479,2023,31-33,619500271396,0.011937579404079872,996,83434,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1704180004.202785,2588366788.223573
48479,2023,91,4846946188,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48479,2023,93,4200300392,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48479,2023,99,828284056,1.0786969341036028e-4,9,83434,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48479,2024,11,22983371984,7.191312894024019e-5,6,83434,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,427842.5479825724,661122.4771867584
48479,2024,21,15959401520,0.01121844811467747,936,83434,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,36635029.23199697,49235922.42069181
48479,2024,31-33,640787887412,0.011937579404079872,996,83434,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1762739993.966574,2677309700.5036697
48479,2024,91,4986744828,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48479,2024,93,4540716880,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48479,2024,99,879286040,1.0786969341036028e-4,9,83434,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
48479,2025 through June,11,11611359984,7.191312894024019e-5,6,83434,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,216149.04220998668,334003.6910803749
48479,2025 through June,21,11634001136,0.01121844811467747,936,83434,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,26706012.200289946,35891745.480336554
48479,2025 through June,31-33,317515782940,0.011937579404079872,996,83434,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,873452479.828298,1326629454.8131936
48479,2025 through June,91,2048735472,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48479,2025 through June,93,2293869272,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
48479,2025 through June,99,337813800,1.0786969341036028e-4,9,83434,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
50011,2023,11,174850052,0.0017596597991055062,24,13639,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,79644.63360222797,123070.64295036293
50011,2023,21,57868664,0.0023462130654740084,32,13639,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,27781.65171614647,37337.35927853948
50011,2023,31-33,8106928944,0.20544028154556784,2802,13639,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,383795306.1779966,582921417.6538454
50011,2023,91,328273284,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2023,93,28766240,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2023,98,5393760,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2023,99,21657548,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2024,11,209313792,0.0017596597991055062,24,13639,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,95342.95289619334,147328.4260722927
50011,2024,21,60564260,0.0023462130654740084,32,13639,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,29075.756401878243,39076.58098101034
50011,2024,31-33,8368129676,0.20544028154556784,2802,13639,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,396160977.02627146,601702820.8265414
50011,2024,91,353935764,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2024,93,33102780,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2024,98,6113428,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2024,99,4226844,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2025 through June,11,98547212,0.0017596597991055062,24,13639,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,44888.500189071056,69363.8269081311
50011,2025 through June,21,16731868,0.0023462130654740084,32,13639,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,8032.653550400546,10795.54501063128
50011,2025 through June,31-33,3812589300,0.20544028154556784,2802,13639,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,180494227.57151696,274140796.7233668
50011,2025 through June,91,142938104,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2025 through June,93,18570172,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2025 through June,98,734640,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
50011,2025 through June,99,429536,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
51710,2023,11,13958220668,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
51710,2023,21,12863528216,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
51710,2023,31-33,132851153172,0.05305110183761622,5797,109272,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1624117432.1577663,2466765019.660383
51710,2023,91,5710762180,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
51710,2023,93,239223560,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
51710,2023,99,555016676,3.660590087122044e-5,4,109272,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
51710,2024,11,11961340432,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
51710,2024,21,12727986596,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
51710,2024,31-33,137044201784,0.05305110183761622,5797,109272,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1675377832.8546073,2544621066.7842336
51710,2024,91,7870952424,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
51710,2024,93,238530144,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
51710,2024,99,438975556,3.660590087122044e-5,4,109272,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
51710,2025 through June,11,5410754704,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
51710,2025 through June,21,4366475070.666666,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
51710,2025 through June,31-33,62403816140,0.05305110183761622,5797,109272,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,762892328.7923945,1158706921.7846565
51710,2025 through June,91,2887081592,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
51710,2025 through June,93,131046588,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
51710,2025 through June,99,120301356,3.660590087122044e-5,4,109272,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
53033,2023,11,28493028912,7.618992194935936e-4,995,1305947,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,5619506.630534542,8683526.595624479
53033,2023,21,5488408480,1.3629955886418056e-4,178,1305947,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,153069.27825594894,205718.60503986766
53033,2023,31-33,218270469824,0.062490284827791634,81609,1305947,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,3143150514.430566,4773924340.079181
53033,2023,91,3030759620,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2023,93,786145904,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2023,98,25826044,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2023,99,1154524684,4.824085510361447e-5,63,1305947,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
53033,2024,11,31861732460,7.618992194935936e-4,995,1305947,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,6283895.523086381,9710171.637195079
53033,2024,21,6918770316,1.3629955886418056e-4,178,1305947,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,192961.43545948382,259331.9690371815
53033,2024,31-33,209671451768,0.062490284827791634,81609,1305947,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,3019322458.129098,4585850059.433613
53033,2024,91,3164107284,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2024,93,915867792,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2024,98,28339932,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2024,99,391055812,4.824085510361447e-5,63,1305947,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
53033,2025 through June,11,13618796700,7.618992194935936e-4,995,1305947,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,2685952.363713796,4150460.230468771
53033,2025 through June,21,3543151136,1.3629955886418056e-4,178,1305947,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,98816.91370378205,132805.73262712808
53033,2025 through June,31-33,109448930432,0.062490284827791634,81609,1305947,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,1576092552.8249803,2393823192.877491
53033,2025 through June,91,1499625296,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2025 through June,93,832720592,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2025 through June,98,6405428,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
53033,2025 through June,99,263771184,4.824085510361447e-5,63,1305947,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
55079,2023,21,20600,2.756086357372531e-5,12,435400,0.2046195652173913,0.25,0.275,92,TRUE,TRUE,TRUE,0.11617353358231311,0.1561322921451539
55079,2023,31-33,3198345300,0.10803399173174093,47038,435400,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,79623903.23463029,120935503.39340834
55079,2023,99,81424036,1.1943040881947635e-4,52,435400,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
55079,2024,31-33,2252245220,0.10803399173174093,47038,435400,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,56070417.24292202,85161664.51636656
55079,2024,93,828000,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
55079,2024,99,8196388,1.1943040881947635e-4,52,435400,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
55079,2025 through June,11,119060,1.607717041800643e-5,7,435400,0.2588582677165354,0.25,0.4,762,TRUE,TRUE,TRUE,0.4954930121275033,0.7656591639871383
55079,2025 through June,31-33,829499380,0.10803399173174093,47038,435400,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,20650671.5726741,31364945.206141476
55079,2025 through June,99,17017092,1.1943040881947635e-4,52,435400,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
72127,2023,11,86841544,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
72127,2023,21,47966348,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
72127,2023,31-33,72185447780,0.02078715830478877,4333,208446,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,345782069.48257285,525185615.606723
72127,2023,91,670899984,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
72127,2023,93,75646380,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
72127,2023,99,4353192,6.956238066453662e-4,145,208446,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
72127,2024,11,58251864,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
72127,2024,21,39472188,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
72127,2024,31-33,74564273352,0.02078715830478877,4333,208446,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,357177097.9061844,542492773.9173484
72127,2024,91,597969420,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
72127,2024,93,44790192,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
72127,2024,99,4218512,6.956238066453662e-4,145,208446,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
72127,2025 through June,11,32943340,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
72127,2025 through June,21,15323588,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
72127,2025 through June,31-33,33725705484,0.02078715830478877,4333,208446,0.23043990681101822,0.25,0.35,7297,TRUE,TRUE,TRUE,161552564.89588928,245371552.59280676
72127,2025 through June,91,317660716,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
72127,2025 through June,93,15859796,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
72127,2025 through June,99,527208,6.956238066453662e-4,145,208446,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA
78010,2023,11,3700,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
78010,2023,21,236533333.33333334,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
78010,2023,31-33,4039685977.3333335,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78010,2023,91,3141360,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78010,2023,93,252625.33333333334,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78010,2024,31-33,3216751700,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78010,2024,91,156000,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78010,2024,93,584794.6666666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78010,2025 through June,31-33,1558268997.3333333,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78010,2025 through June,93,401733.3333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78020,2023,11,3700,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
78020,2023,21,236533333.33333334,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
78020,2023,31-33,4039685977.3333335,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78020,2023,91,3141360,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78020,2023,93,252625.33333333334,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78020,2024,31-33,3216751700,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78020,2024,91,156000,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78020,2024,93,584794.6666666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78020,2025 through June,31-33,1558268997.3333333,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78020,2025 through June,93,401733.3333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78030,2023,11,3700,NA,NA,NA,0.2588582677165354,0.25,0.4,762,FALSE,TRUE,FALSE,NA,NA
78030,2023,21,236533333.33333334,NA,NA,NA,0.2046195652173913,0.25,0.275,92,FALSE,TRUE,FALSE,NA,NA
78030,2023,31-33,4039685977.3333335,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78030,2023,91,3141360,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78030,2023,93,252625.33333333334,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78030,2024,31-33,3216751700,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78030,2024,91,156000,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78030,2024,93,584794.6666666666,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
78030,2025 through June,31-33,1558268997.3333333,NA,NA,NA,0.23043990681101822,0.25,0.35,7297,FALSE,TRUE,FALSE,NA,NA
78030,2025 through June,93,401733.3333333333,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA
